file_name,text_extract,supp_name,supp_vat,date,amount,currency
Migros Restaurant  (2),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF warmes Buffet 0.414kg X 29.00 CHF/kg 12.00 2 TARA 0.802kg TOTAL 12.00 BAR 15.00 ZURUECK 3.00 TOTAL IN EURO 10.90 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 12.00 0.86 BESTEN DANK FUR IHREN EINKAUF! 520049131121200001200 ART 00001 TRANSAKTION: 00491 BEDIEN. KNR KST. DATUM ZEIT 0000752 052 95480 31.01.2019 12:12,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,31.01.2019,12,CHF
Migros Restaurant  (20),MIGROS GENOSSENSCHAFT MIGROS as HWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 16.80 2 TOTAL 16.80 BAR 17.00 ZURUECK 0.20 TOTAL IN EURO 15.25 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 16.80 1.20 BESTEN DANK FüR IHREN EINKAUF! 0510592228121500001680 ART 00001 TRANSARTION: 05922 BEDIEN. KNR KST. DATUM ZEIT 0000754 051 95480 28.01.2019 12:15,MIGROS GENOSSENSCHAFT,CHE-105.784.711,28.01.2019,16.8,CHF
Migros Restaurant  (21),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tages-Fitnessteller 15.80 2 PET Getränk / RedBull 3.60 2 TOTAL 19.40 BAR 20.00 ZURUECK 0.60 TOTAL IN EURO 17.65 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 19.40 1.39 BESTEN DANK FUR IHREN EINKAUF! 0520874729121400001940 ART 00002 TRANSAKTION: 08747 BEDIEN. KNR KST. DATUM ZEIT 0000752 052 95480 29.01.2019 12:14,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,29.01.2019,19.4,CHF
Migros Restaurant  (22),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF warnes Buffet 0.811kg X 29.00 CHF/kg 23.50 2 TARA 0.806kg Kleinbrot diverse 1.00 2 warmes Buffet Preissto 17.50 2 SUBTOTAL 42.00 PET Getränk / RedBull 3.60 2 warmes Buffet 0.811kg x-29.00CHF/kg 23.50- 2S TARA 0.806kg TOTAL 22.10 MAESTRO-CH 22.10 Buchung Maestro XXXXXXXXXXXXXXX5978 28.01.2019 12:16 #31408410/7985/A0000000043060*00120555/N A/NA/00000000002/A10E175648B0A1AA84521AA D2DAC9728/1# Total-EFT CHF: 22.10 TOTAL IN EURO 20.10 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 22.10 1.58 BESTEN DANK FUR IHREN EINKAUF! 0530521028121600002210 ART 00003 TRANSARTION: 05210 BEDIEN. KNR KST. DATUM ZEIT 0000757 053 95480 28.01.2019 12:16,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,28.01.2019,22.1,CHF
Migros Restaurant  (23)," MIGROS M- RESTAURANT ZOFINGEN TEL. 058 567 25 50 GENOSSENSCHAFT MIGROS AARE INDUSTRIESTRASSE 20, 3321 SCHONBUHI .19229d ni3 916A MIGUSTO BUFFET 0.523kg X 31.00 CHF/kg 1620 2 TARA 0.722kg WEGGLI 1.10 2 MR Coca Cola 3.50 2 Kult Eistee 3.50 2 SALATBUFFET 0.218kg X 31.00 CHF/kg 6.75 2 TARA 0.373kg MINI BROETLI 0.60 2 Bratwurst garn 13.40 2 Pouletbrust garn 16.20 2 TAGESSUPPE KLEIN 2.20 2 BUERLI 1.40 2 SUBTOTAL 64.85 MR Orangina Blond 3.50 2 TOTALD M ni3 68.35 220092 MAESTRO-E 68.35 Buchung Maestro Contactless XXXXXX5978 04. 2019 12:13 31404582/8360/A0000000043060*00323709/ 206617528/069939/00000000002/2C0CFBA2C 533DACCEE1B76AD72CDBE0/1# Total-EFT CHF: 68.35 TOTAL IN EURO 60.50 MWST-NUMMER: CHE-105.792.739 MWST GR MWST% TOTAL MWST 2 7.70 68.35 4.89 ES BEDIENTE SIE: S. Furter BESTEN DANK FÜR IHREN EINKAUF! 0820337804121300006835 ART 00011 TRANSARTION: 03378 BEDIEN. KNR KST. DATUM ZEIT 0000609 082 35663 04.09.2019 12:13",MIGROS AARE GENOSSENSCHAFT,CHE-105.792.739,04.09.2019,68.35,CHF
Migros Restaurant  (24),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 14.80 2 Menüsalat / Kampott 2.00 2 PET Getränk 0 Aroma 3.40 2 TOTAL 20.20 POSTFINANCE CARD 20.20 Buchung PostFinance Card Contactless XXXX9916 08.04.2019 12:20 #31408412/6676/A0000001110101*00101082/4 260904788/1Wp5Lt/00000000004/33A816CACB3 74C87AC137627EEAC001F/2# Total-EFT CHF: 20.20 TOTAL IN EURO 18.35 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MI 2 7.70 20.20 BESTEN DANK FÜR IHKLH LINKAUF! 0510561208122000002020 ART 00003 TRANSARTION: 05612 BEDIEN. KNR KST. DATUM ZEIT 0000757 051 95480 08.04.2019 12:20,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,08.04.2019,20.2,CHF
Migros Restaurant  (25),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Mittags-Menu 2 X 12.80 25.60 2 Getränk 3dl 2 X 2.50 5.00 2 TOTAL 30.60 BAR 100.60 ZURUECK 70.00 TOTAL IN EURO 27.80 MWST-NUMMER: CHE-105.784.711 HWST GR MWST% TOTAL MWST 2 7.70 30.60 2.19 CUMULUS-NUMMER: 2099.315.887.985 ERHALTENE PUNKTE: 30.600 BESTEN DANK FUR IHREN EINKAUF! 0530362924114100003060 ART 00004 TRANSARTION 03629 C BEDIEN. KNR KST. DATUM ZEIT 0000756 053 95480 24.01.2019 11:41,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,24.01.2019,30.6,CHF
Migros Restaurant  (26),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF warmes Buffet 0.553kg X 29.00 CHF/kg 16.05 2 TARA 0.800kg TOTAL 16.05 POSTFINANCE CARD 16.05 Buchung PostFinance Card Contactless XXXX4421 28.01.2019 12:14 #31408412/5174/A0000001110101*00091275/4 99508625/1RFBmJ/00000000004/970391E770A FEE27BECC792D96101009/2# Total-EFT CHF: 16.05 TOTAL IN EURO 14.60 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 16.05 1.15 CUMULUS-NUMBER: 2099.402.684 022 ERHALTENE PUNKTE: 16.050 BESTEN DANK FUR IHREN EINKAUF! 0510592128121400001605 ART 00001 TRANSAKTION: 05921 C BEDIEN. KNR KST. DATUM ZEIT 0000754 051 95480 28.01.2019 12:14,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,28.01.2019,16.05,CHF
Migros Restaurant  (27),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 16.80 2 PET Getränk 0 Aroma 3.40 2 TOTAL 20.20 BAR 30.00 ZURUECK 9.80 TOTAL IN EURO 18.35 MWST-NUMMER: CHE-105.784.711 MWST GR HWST% TOTAL MWST 2 7.70 20.20 1.44 BESTEN DANK FOR IHREN EINKAUF! 0530937021121700002020 ART 00002 TRANSARTION: 09370 BEDIEN. KNR KST. DATUM ZEIT 0000757 053 95480 21.05.2019 12:17,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,21.05.2019,20.2,CHF
Migros Restaurant  (28),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Portion Ketchup/Senf 0.70 2 Mittags-Menu 12.80 2 TOTAL 13.50 BAR 20.00 ZURUECK 6.50 TOTAL IN EURO 12.25 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 13.50 0.97 CUMULUS-NUMMER: 2099.402.684.022 ERHALTENE PUNKTE: 13.500 BESTEN DANK FüR IHREN EINKAUF! 0510681204120900001350 ART 00002 TRANSARTION: 06812 C BEDIEN. KNR KST. DATUM ZEIT 0000759 051 95480 04.02.2019 12:09,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,04.02.2019,13.5,CHF
Migros Restaurant  (29),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF warmes Buffet Preissto 17.50 2 PET Getränk / RedBull 3.60 2 TOTAL 21.10 BAR 30.00 ZURUECK 8.90 TOTAL IN EURO 19.55 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 21.10 1.51 BESTEN DANK FüR IHREN EINKAUF! 0510031309122300002110 ART 00002 TRANSAKTION: 00313 BEDIEN. KNR KST. DATUM ZEIT 0000754 051 95480 09.08.2019 12:23,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,09.08.2019,21.1,CHF
Migros Restaurant  (3),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 16.80 2 Menüsalat / Kompott 2.00 2 PET Getränk / RedBull 3.60 2 TOTAL 22.40 BAR 30.00 ZURUECK 7.60 TOTAL IN EURO 20.35 MWST-NUMMER: CHE-105.784.711 MWST GR HWST% TOTAL HWST 2 7.70 22.40 1.60 BESTEN DANK FUR IHREN EINKAUF! 0520323605121000002240 ART 00003 TRANSAKTION: 03236 BEDIEN. KNR KST. DATUM ZEIT 0000759 052 95480 05.02.2019 12:10,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,05.02.2019,22.4,CHF
Migros Restaurant  (30),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Menusalat / Kompott 2.00 2 PET Trend 3.90 2 warmes Buffet Preissto 17.50 2 TOTAL 23.40 MAESTRO-CH 23.40 Buchung Kuestro XXXXXXXXXXXXXXX5978 28.03.2019 #31408408/1594/A0000 100436 *00756466/N BC69BACDE/1# Total-EFT CHF: 23.40 TOTAL IN EURO 21.25 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 23.40 1.67 BESTEN DANK FOR IHREN EINKAUF! 0520512628120700002340 ART 00003 TRANSAKTION: 05126 BEDIEN. KNR KST. DATUM ZEIT 0000759 052 95480 28.03.2019 12:07,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,28.03.2019,23.4,CHF
Migros Restaurant  (31),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 14.80 2 Menusalat / Kompott 2.00 2 PET Getränk / RedBull 3.60 2 TOTAL 20.40 BAR 50.00 ZURUECK 29.60 TOTAL IN EURO 18.55 MUST-NUMMER: CHE-105.784.711 MWST OR MUST% TOTAL MWST 2 7.70 20.40 1.46 BESTEN DANK FOR IHREN EINKAUF! 0530600703121700002040 ART 00003 TRANSAKTION: 06007 BEDIEN. KNR KST. DATUM ZEIT 0000759 053 95480 03.04.2019 12:17,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ,CHE-105.784.711,03.04.2019,20.4,CHF
Migros Restaurant  (32),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Mittags-Menü 14.80 2 Kleinbrot diverse 1.00 2 PET Getränk / RedBull 3.60 2 TOTAL 19.40 BAR 100.00 ZURUECK 80.60 TOTAL IN EURO 17.00 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 19.40 1.39 BESTEN DANK FÜR IHREN EINKAUF! 0520975113123700001940 ART 00003 TRANSAKTION: 09751 BEDIEN KNR KST. DATUM ZEIT 0000754 052 95480 13.02.2018 12:37,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,13.02.2018,19.4,CHF
Migros Restaurant  (33),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF warmes Buffet 0.395kg X 29.00 CHF/kg 11.45 2 TARA 0.788kg Kleinbrot diverse 1.00 2 PET Getränk / RedBull 3.60 2 Menüsalat / Kompott 2.00 2 TOTAL 18.05 MAESTRO-CH 18.05 Buchung Maestra XXXXXXXXXXXXXXX5978 06.05.2019 12:19 #31408410/11497/A0000000043060*00145097 NA/NA/00000000002/A10E175648B0A1AA84521A AD2DAC9728/1# Total-EFT CHF: 18.05 TOTAL IN EURO 16.40 MWST-NUMMER: CHE-105.784.711 HWST GR MWST% TOTAL MWST 2 7.70 18.05 1.29 BESTEN DANK FUR IHREN EINKAUF! 0530486806121900001805 ART 00004 TRANSARTION: 04868 BEDIEN. KNR KST. DATUM ZEIT 0000759 053 95480 06.05.2019 12:19,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,06.05.2019,18.05,CHF
Migros Restaurant  (34),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Schnitzel Pommes 13.80 2 PET Getränk / RedBull 3.60 2 Menusalat / Kompott 2.00 2 TOTAL 19.40 BAR 20.00 ZURUECK 0.60 TOTAL IN EURO 17.95 MWST-NUMMER: CHE-105.764.711 MWST GR MWST% TOTAL MWST 2 7.70 19.40 1.39 BESTEN DANK FUR IHREN EINKAUF! 0510988408121200001940 ART 00003 TRANSARTION: 09884 BEDIEN. KNR KST. DATUM ZEIT 0000754 051 95480 08.08.2019 12:12,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.764.711,08.08.2019,19.4,CHF
Migros Restaurant  (35),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Salatbuffet 0.242kg X 29.00 CHF/kg 7.00 2 TARA 0.250kg PET Getränk / RedBull 3.60 2 Asia Gericht 14.50 2 Asia Fisch/Fleisch Bei 2.70 2 TOTAL 27.80 BAR 50.00 2URUECK 22.20 TOTAL IN EURO 25.25 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 27.80 1.99 BESTEN DANK FÜR IHREN EINKAUF! 0520684111122400002780 ART 00004 TRANSAKTION: 06841 BEDIEN. KNR KST. DATUM ZEIT 0000755 052 95480 11.02.2019 12:24,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,11.02.2019,27.8,CHF
Migros Restaurant  (36),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF warmes Buffet 0.407kg X 29.00 CHF/kg 11.80 2 TARA 0.796kg TOTAL 11.80 BAR 20.00 ZURUECK 8.20 TOTAL IN EURO 10.75 MWST-NUMMER: CHE-105.784.711 MWST GR HWST% TOTAL MWST 2 7.70 11.80 0.84 BESTEN DANK FüR IHREN EINKAUF! 0520396806120700001180 ART 00001 TRANSAKTION: 03968 BEDIEN. KNR KST. DATUM ZEIT 0000752 052 95480 06.02.2019 12:07,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,06.02.2019,11.8,CHF
Migros Restaurant  (37),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Schnitzel Pommes 13.80 2 Mentisalat / Kompott 2.00 2 PET Getränk 0 Aroma 3.40 2 TOTAL 19.20 BAR 50.00 ZURUECK 30.80 TOTAL IN EURO 17.80 MWST-NUMMER: CHE-105.784.711 MWST GR HWST% TOTAL MWST 2 7.70 19.20 1.37 BESTEN DANK FOR IHREN EINKAUF! 0510856031120900001920 ART 00003 TRANSAKTION: 08560 BEDIEN. KNR KST. DATUM ZEIT 0000754 051 95480 31.07.2019 12:09,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,31.07.2019,19.2,CHF
Migros Restaurant  (38),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF warmes Buffet Preissto 17.50 2 TOTAL 17.50 V PAY 17.50 Buchung V PAY Contactless XXXXXXXXXXXXXXX6203 06.05.2019 12:17 #31408410/11497/A0000000032020*00145094/ 47706716097/THXGA2/00000000002/F3E207DF4 C9AC8B88758159A80B3B8FF/1# Total-EFT CHF: 17.50 TOTAL IN EURO 15.90 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL HWST 2 7.70 17.50 1.25 BESTEN DANK FUR IHREN EINKAUF! 0486306121700001750 ART TRANSAKTION: 04863 BEDIEN. KNR KST. DATUM ZEIT 0000759 053 95480 06.05.2019 12:17,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,06.05.2019,17.5,CHF
Migros Restaurant  (39),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Mittags-Menü 12.80 2 TOTAL 12.80 BAR 0.00 ZURUECK 7.20 TOTAL IN EURO 11.65 MWST-NUMMER: CHE-105.784.711 MWST R MWST% TOTAL MWST 2 7.70 12.80 0.92 BESTEN DANK FüR IHREN EINKAUF! 10530741804120900001280 ART 00001 TRANSARTION: 07418 BEDIEN. KNR KST. DATUM ZEIT 0000757 053 95480 04.02.2019 12:09,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,04.02.2019,12.8,CHF
Migros Restaurant  (4),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Kleinbrot diverse 1.00 2 PET Getränk / RedBull 3.60 2 Tages-Fitnessteller 15.80 2 TOTAL 20.40 MAESTRO-CH 20.40 Buchung Maestro XXXXXXXXXXXXXXX5978 17.01.2019 12:26 #31408410/7558/A0000000043060*00119779/W A/NA/00000000002/A10E175648B0A1AA84521AA D2DAC9728/1# Total-EFT CHF: 20.40 TOTAL IN EURO 18.55 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 20.40 1.46 BESTEN DANK FUR IHREN EINKAUF! 0530160317122600002040 ART 00003 TRANSARTION: 01603 BEDIEN. KNR KST. DATUM ZEIT 0000752 053 95480 17.01.2019 12:26,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ,CHE-105.784.711,17.01.2019,20.4,CHF
Migros Restaurant  (40),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Tagesspezialität 16.80 2 PET Getränk 0 Aroma 3.40 2 TOTAL 20.20 BAR 30.00 ZURUECK 9.80 TOTAL IN EURO 18.70 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 20.20 1.44 BESTEN DANK FOR IHREN EINKAUF! 0510803324121300002020 ART 00002 TRANSAKTION: 08033 BEDIEN. KNR KST. DATUM ZEIT 0000754 051 95480 24.07.2019 12:13,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,24.07.2019,20.2,CHF
Migros Restaurant  (41),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Salatbuffet 0.244kg X 29.00 CHF/kg 7.10 2 TARA 0.374kg Tagesspezialität 17.80 2 Kleinbrot diverse 1.00 2 PET Getränk / RedBull 3.60 2 TOTAL 29.50 BAR 40.00 ZURUECK 10.50 TOTAL IN EURO 25.90 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 29.50 2.11 BESTEN DANK FOR IHREN EINKAUF! 0530332901121100002950 ART 00004 TRANSAKTION: 03329 BEDIEN KNR KST. DATUM ZEIT 0000756 0 053 95480 01.02.2018 12:11,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,01.02.2018,29.5,CHF
Migros Restaurant  (42),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL 052 208 15 9 CHF warmes Buffet 0.618kg X 29.00 CHF/kg 17.90 2 TARA 0.804kg Kleinbrot diverse 1.00 2 PET Getränk / RedBull 3.60 2 Salatbuffet 0.288kg X 29.00 CHF/kg 8.35 2 TARA 0.388kg TOTAL 30.85 MAESTRO-CH 30.85 Buchung Maestro XXXXXXXXXXXXXXX0438 06.06.2018 12:06 #31408408/115142/A0000000043060*00113014 65045358856/009703/00000000002/A6311E4C C1175C59A677354446364257/1# Total-EFT CHF: 30.85 TOTAL IN EURO 27.55 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 30.85 2.21 BESTEN DANK FÜR IHREN EINKAUF! 0520794206120700003085 ART 00004 TRANSAKTION: 07942 BEDIEN. KNR KST. DATUM ZEIT 0000754 052 95480 06.06.2018 12:07,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,06.06.2018,30.85,CHF
Migros Restaurant  (43),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Mittags-Menü 12.80 2 Kleinbrot diverse 1.00 2 PET Getränk / RedBull 3.60 2 TOTAL 17.40 BAR 100.00 ZURUECK 82.60 TOTAL IN EURO 15.25 MWST-NUMMER: CHE-105.784.71 MWST GR MWST% TOTAL MWST 2 7.70 17.40 1.24 BESTEN DANK FÜR IHREN EINKAUF! 0530061725115100001740 ART 00003 TRANSAKTION: 00617 BEDIEN. KNR KST. DATUM ZEIT 0000756 053 95480 25.01.2018 11:51,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.71,25.01.2018,17.4,CHF
Migros Restaurant  (44),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ MM ROSENBERG TEL. 052 208 15 11 Argeta Geflügel Pikant CHF 2 X 1.85 Oliven grün Mammut 3.70 1 Bio Tom/Basil Käse 2.95 1 Bürli handsemacht 3.40 1 4 X 0.80 Plastiksack 3.20 1 Vittel 6 X 1.51 0.05 2 5.70 1 Optigal Poulet-Salami 3.95 1 Alfredo Mozzarella 2.90 1 MBud Beerensirup 2.95 1 Gurke 1.60 1 TOTAL 30.40 MAESTRO-CH 30.40 Buchung Maestro Contactless XXXXXXXXXXXXXXX7328 25.06.2018 12:11 #31445248/391/A0000000043060*00067641/47 143080476/110405/00000000002/261E512A20 C9E7F77E0C671D5B88206/1# Total-EFT CHF: 30.40 TOTAL IN EURO 27.15 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 1 2.50 30.35 0.74 2 7.70 0.05 0.00 ANZAHL STICKER FOR DIESEN EINKAUF 1 FAMIGROS-MITGLIEDER: + 1 STICKER BESTEN DANK FOR IHREN EINKAUF! 3010771925121200003040 ART 00014 TRANSAKTION 07719 BEDIEN. KNR KST. DATUM ZEIT 0000992 301 94740 25.06.2018 12:12,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ MM ROSENBERG,CHE-105.784.711,25.06.2018,30.4,CHF
Migros Restaurant  (45),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 9 91 CHF warmes Buffet Preissto 17.50 2 PET Getränk / RedBull 3.60 2 TOTAL 21.10 BAR 100.00 ZURUSCK 78.90 TOTAL IN EURO 19.20 MWST-NUMMER: CHE-105.784.711 MWST GR HWST% TOTAL MWST 2 7.70 21.10 1.51 BESTEN DANK FüR IHREN EINKAUF! 0530112216121800002110 ART 00002 TRANSARTION: 01122 BEDIEN. KNR KST. DATUM ZEIT 0000756 053 95480 16.01.2019 12:18,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,16.01.2019,21.1,CHF
Migros Restaurant  (46),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ MM ROSENBERG TEL. 052 208 15 11 CHF Kassentragtasche 0.30 2 Feigen blau 4 X 1 10 4.40 1 Ice Tea Zero Pfirsich 4 X 1.00 4.00 1 Extra Erdbeeren 2 X 5.40 10.80 1 Bio Heidelbeeren 2 X 7.90 15.80 1 TOTAL 35.30 BAR 200.00 ZURUECK 164.70 TOTAL IN EURO 32.70 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 1 2.50 35.00 0.85 2 7.70 0.30 0.02 BESTEN DANK FUR IHREN EINKAUF! 0050048212123800003530 ART 00013 TRANSARTION: 00482 BEDIEN. KNR KST. DATUM ZEIT 0000112 005 94740 12.08.2019 12:38,MIGROS GENOSSENSCHAFT,CHE-105.784.711,12.08.2019,35.3,CHF
Migros Restaurant  (47),MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG TEL. 052 208 15 91 CHF Grill-Hit Fisch 14.80 2 zusätzlich Sauce 1.00 2 PET Getränk / RedBull 3.60 2 TOTAL 19.40 MAESTRO-CH 19.40 Buchung Maestro XXXXXXXXXXXXXXX5978 19.03.2019 12:23 31408408/777/A0000000043060*00245401/NA /NA/00000000002/5A7978CF1240A287949CE268 C69BACDE/1# Total-EFT CHF: 19.40 TOTAL IN EURO 17.65 MWST-NUMMER: CHE-105.784.711 MWST GR MWST% TOTAL MWST 2 7.70 19.40 1.39 BESTEN DANK FüR IHREN EINKAUF! 0520913919122300001940 ART 00003 TRANSAKTION: 09139 BEDIEN. KNR KST. DATUM ZEIT 0000759 052 95480 19.03.2019 12:23,MIGROS GENOSSENSCHAFT MIGROS OSTSCHWEIZ M-RESTAURANT ROSENBERG,CHE-105.784.711,19.03.2019,19.4,CHF
